編號,時間,區,村里,村里代碼,年齡區間,性別,案件類型,總計
ID_06076,105年12月,松山區,民福里,63000010017,65歲以上,2,婚姻暴力,1
ID_06077,105年12月,松山區,吉祥里,63000010022,20-未滿40歲,2,婚姻暴力,1
ID_06078,105年12月,松山區,吉祥里,63000010022,40-未滿65歲,2,其他家虐,2
ID_06079,105年12月,松山區,自強里,63000010021,20-未滿40歲,2,婚姻暴力,1
ID_06080,105年12月,松山區,自強里,63000010021,65歲以上,2,老人虐待,1
ID_06081,105年12月,松山區,自強里,63000010021,6-未滿12歲,1,兒少保護,1
ID_06082,105年12月,松山區,東榮里,63000010003,65歲以上,2,老人虐待,1
ID_06083,105年12月,松山區,富泰里,63000010008,40-未滿65歲,2,其他家虐,1
ID_06084,105年12月,松山區,慈祐里,63000010018,20-未滿40歲,2,婚姻暴力,2
ID_06085,105年12月,松山區,慈祐里,63000010018,40-未滿65歲,2,婚姻暴力,1
ID_06086,105年12月,松山區,慈祐里,63000010018,65歲以上,2,老人虐待,1
ID_06087,105年12月,松山區,精忠里,63000010010,6-未滿12歲,2,兒少保護,1
ID_06088,105年12月,松山區,龍田里,63000010012,6-未滿12歲,2,兒少保護,1
ID_06089,105年12月,松山區,龍田里,63000010012,未滿6歲,2,非保護性案件,1
ID_06090,105年12月,信義區,三張里,63000020030,20-未滿40歲,2,婚姻暴力,1
ID_06091,105年12月,信義區,三張里,63000020030,40-未滿65歲,2,其他家虐,1
ID_06092,105年12月,信義區,三犁里,63000020031,40-未滿65歲,2,老人虐待,1
ID_06093,105年12月,信義區,大仁里,63000020027,40-未滿65歲,2,婚姻暴力,1
ID_06094,105年12月,信義區,大仁里,63000020027,65歲以上,1,老人虐待,1
ID_06095,105年12月,信義區,大道里,63000020026,40-未滿65歲,2,婚姻暴力,1
ID_06096,105年12月,信義區,大道里,63000020026,40-未滿65歲,1,婚姻暴力,1
ID_06097,105年12月,信義區,不明,不明,12-未滿18歲,2,其他家虐,1
ID_06098,105年12月,信義區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_06099,105年12月,信義區,不明,不明,12-未滿18歲,1,非保護性案件,3
ID_06100,105年12月,信義區,不明,不明,18-未滿20歲,2,婚姻暴力,1
ID_06101,105年12月,信義區,不明,不明,20-未滿40歲,2,不明,1
ID_06102,105年12月,信義區,不明,不明,20-未滿40歲,2,其他家虐,3
ID_06103,105年12月,信義區,不明,不明,20-未滿40歲,2,非保護性案件,1
ID_06104,105年12月,信義區,不明,不明,20-未滿40歲,2,婚姻暴力,13
ID_06105,105年12月,信義區,不明,不明,20-未滿40歲,1,其他家虐,2
ID_06106,105年12月,信義區,不明,不明,20-未滿40歲,1,婚姻暴力,1
ID_06107,105年12月,信義區,不明,不明,40-未滿65歲,2,其他家虐,9
ID_06108,105年12月,信義區,不明,不明,40-未滿65歲,2,非保護性案件,2
ID_06109,105年12月,信義區,不明,不明,40-未滿65歲,2,婚姻暴力,5
ID_06110,105年12月,信義區,不明,不明,40-未滿65歲,1,其他家虐,3
ID_06111,105年12月,信義區,不明,不明,40-未滿65歲,1,非保護性案件,1
ID_06112,105年12月,信義區,不明,不明,40-未滿65歲,1,婚姻暴力,3
ID_06113,105年12月,信義區,不明,不明,65歲以上,2,老人虐待,3
ID_06114,105年12月,信義區,不明,不明,65歲以上,2,非保護性案件,2
ID_06115,105年12月,信義區,不明,不明,65歲以上,1,老人虐待,4
ID_06116,105年12月,信義區,不明,不明,65歲以上,1,非保護性案件,1
ID_06117,105年12月,信義區,不明,不明,65歲以上,1,婚姻暴力,2
ID_06118,105年12月,信義區,不明,不明,6-未滿12歲,1,兒少保護,1
ID_06119,105年12月,信義區,不明,不明,未滿6歲,2,兒少保護,1
ID_06120,105年12月,信義區,不明,不明,未滿6歲,2,非保護性案件,1
ID_06121,105年12月,信義區,不明,不明,未滿6歲,1,兒少保護,1
ID_06122,105年12月,信義區,四維里,63000020017,40-未滿65歲,2,婚姻暴力,1
ID_06123,105年12月,信義區,正和里,63000020002,40-未滿65歲,2,其他家虐,1
ID_06124,105年12月,信義區,正和里,63000020002,40-未滿65歲, ,婚姻暴力,1
ID_06125,105年12月,信義區,松友里,63000020022,40-未滿65歲,2,婚姻暴力,1
ID_06126,105年12月,信義區,松友里,63000020022,65歲以上,2,婚姻暴力,1
ID_06127,105年12月,信義區,松隆里,63000020021,20-未滿40歲,1,其他家虐,1
ID_06128,105年12月,信義區,泰和里,63000020033,40-未滿65歲,2,婚姻暴力,1
ID_06129,105年12月,信義區,國業里,63000020020,20-未滿40歲,2,其他家虐,1
ID_06130,105年12月,信義區,景勤里,63000020035,20-未滿40歲,2,婚姻暴力,1
ID_06131,105年12月,信義區,嘉興里,63000020037,20-未滿40歲,1,婚姻暴力,1
ID_06132,105年12月,信義區,廣居里,63000020008,40-未滿65歲,2,婚姻暴力,1
ID_06133,105年12月,信義區,廣居里,63000020008,65歲以上,1,婚姻暴力,1
ID_06134,105年12月,信義區,黎平里,63000020039,40-未滿65歲,2,婚姻暴力,1
ID_06135,105年12月,信義區,黎順里,63000020038,65歲以上,2,老人虐待,1
ID_06136,105年12月,信義區,雙和里,63000020036,40-未滿65歲,1,婚姻暴力,1
ID_06137,105年12月,信義區,雙和里,63000020036,65歲以上,1,不明,1
ID_06138,105年12月,南港區,九如里,63000090018,20-未滿40歲,2,婚姻暴力,1
ID_06139,105年12月,南港區,九如里,63000090018,40-未滿65歲,2,婚姻暴力,1
ID_06140,105年12月,南港區,不明,不明,12-未滿18歲,2,非保護性案件,2
ID_06141,105年12月,南港區,不明,不明,20-未滿40歲,2,其他家虐,4
ID_06142,105年12月,南港區,不明,不明,20-未滿40歲,2,非保護性案件,1
ID_06143,105年12月,南港區,不明,不明,20-未滿40歲,2,婚姻暴力,3
ID_06144,105年12月,南港區,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_06145,105年12月,南港區,不明,不明,40-未滿65歲,2,婚姻暴力,4
ID_06146,105年12月,南港區,不明,不明,40-未滿65歲,1,老人虐待,1
ID_06147,105年12月,南港區,不明,不明,40-未滿65歲,1,其他家虐,1
ID_06148,105年12月,南港區,不明,不明,40-未滿65歲,1,非保護性案件,1
ID_06149,105年12月,南港區,不明,不明,65歲以上,2,婚姻暴力,1
ID_06150,105年12月,南港區,不明,不明,未滿6歲,2,兒少保護,1
ID_06151,105年12月,南港區,不明,不明,未滿6歲,1,兒少保護,1
ID_06152,105年12月,南港區,不明,不明,未滿6歲,1,非保護性案件,1
ID_06153,105年12月,南港區,中研里,63000090017,40-未滿65歲,2,婚姻暴力,1
ID_06154,105年12月,南港區,仁福里,63000090019,20-未滿40歲,2,婚姻暴力,1
ID_06155,105年12月,南港區,合成里,63000090010,20-未滿40歲,2,非保護性案件,1
ID_06156,105年12月,南港區,合成里,63000090010,40-未滿65歲,2,婚姻暴力,1
ID_06157,105年12月,南港區,成福里,63000090011,65歲以上,2,婚姻暴力,1
ID_06158,105年12月,南港區,西新里,63000090008,40-未滿65歲,2,婚姻暴力,1
ID_06159,105年12月,南港區,南港里,63000090001,40-未滿65歲,1,其他家虐,1
ID_06160,105年12月,南港區,重陽里,63000090020,40-未滿65歲,2,婚姻暴力,1
ID_06161,105年12月,南港區,重陽里,63000090020,6-未滿12歲,2,其他家虐,1
ID_06162,105年12月,南港區,重陽里,63000090020,6-未滿12歲,1,兒少保護,1
ID_06163,105年12月,南港區,新光里,63000090006,20-未滿40歲,2,婚姻暴力,2
ID_06164,105年12月,南港區,萬福里,63000090012,40-未滿65歲,1,其他家虐,1
ID_06165,105年12月,南港區,聯成里,63000090015,20-未滿40歲,1,其他家虐,1
ID_06166,105年12月,南港區,鴻福里,63000090013,20-未滿40歲,1,婚姻暴力,1
ID_06167,105年12月,萬華區,不明,不明,12-未滿18歲,2,非保護性案件,3
ID_06168,105年12月,萬華區,不明,不明,12-未滿18歲,2,婚姻暴力,1
ID_06169,105年12月,萬華區,不明,不明,12-未滿18歲,1,非保護性案件,2
ID_06170,105年12月,萬華區,不明,不明,20-未滿40歲,2,不明,2
ID_06171,105年12月,萬華區,不明,不明,20-未滿40歲,2,其他家虐,5
ID_06172,105年12月,萬華區,不明,不明,20-未滿40歲,2,婚姻暴力,13
ID_06173,105年12月,萬華區,不明,不明,20-未滿40歲,1,其他家虐,3
ID_06174,105年12月,萬華區,不明,不明,40-未滿65歲,2,不明,1
ID_06175,105年12月,萬華區,不明,不明,40-未滿65歲,2,其他家虐,2
ID_06176,105年12月,萬華區,不明,不明,40-未滿65歲,2,婚姻暴力,18
ID_06177,105年12月,萬華區,不明,不明,40-未滿65歲,1,不明,1
ID_06178,105年12月,萬華區,不明,不明,40-未滿65歲,1,其他家虐,4
ID_06179,105年12月,萬華區,不明,不明,40-未滿65歲,1,婚姻暴力,5
ID_06180,105年12月,萬華區,不明,不明,65歲以上,2,老人虐待,3
ID_06181,105年12月,萬華區,不明,不明,65歲以上,2,非保護性案件,1
ID_06182,105年12月,萬華區,不明,不明,65歲以上,2,婚姻暴力,1
ID_06183,105年12月,萬華區,不明,不明,65歲以上,1,老人虐待,1
ID_06184,105年12月,萬華區,不明,不明,65歲以上,1,婚姻暴力,1
ID_06185,105年12月,萬華區,不明,不明,6-未滿12歲,2,兒少保護,2
ID_06186,105年12月,萬華區,不明,不明,6-未滿12歲,2,非保護性案件,2
ID_06187,105年12月,萬華區,不明,不明,6-未滿12歲,1,非保護性案件,1
ID_06188,105年12月,萬華區,不明,不明,未滿6歲,1,兒少保護,4
ID_06189,105年12月,萬華區,不明,不明,未滿6歲,1,非保護性案件,2
ID_06190,105年12月,萬華區,日善里,63000070020,40-未滿65歲,1,其他家虐,1
ID_06191,105年12月,萬華區,西門里,63000070003,20-未滿40歲,2,不明,1
ID_06192,105年12月,萬華區,孝德里,63000070023,20-未滿40歲,1,不明,1
ID_06193,105年12月,萬華區,和平里,63000070016,20-未滿40歲,1,婚姻暴力,1
ID_06194,105年12月,萬華區,和平里,63000070016,40-未滿65歲,2,婚姻暴力,1
ID_06195,105年12月,萬華區,青山里,63000070006,6-未滿12歲,2,非保護性案件,1
ID_06196,105年12月,萬華區,新和里,63000070014,6-未滿12歲,1,兒少保護,2
ID_06197,105年12月,萬華區,綠堤里,63000070017,18-未滿20歲,2,其他家虐,1
ID_06198,106年1月,士林區,三玉里,63000110033,40-未滿65歲,2,婚姻暴力,1
ID_06199,106年1月,士林區,不明,不明,12-未滿18歲,2,不明,1
ID_06200,106年1月,士林區,不明,不明,12-未滿18歲,2,兒少保護,1
ID_06201,106年1月,士林區,不明,不明,12-未滿18歲,2,其他家虐,3
ID_06202,106年1月,士林區,不明,不明,12-未滿18歲,2,非保護性案件,1
ID_06203,106年1月,士林區,不明,不明,12-未滿18歲,1,不明,1
ID_06204,106年1月,士林區,不明,不明,12-未滿18歲,1,兒少保護,2
ID_06205,106年1月,士林區,不明,不明,12-未滿18歲,1,非保護性案件,1
ID_06206,106年1月,士林區,不明,不明,18-未滿20歲,2,其他家虐,1
ID_06207,106年1月,士林區,不明,不明,18-未滿20歲,1,其他家虐,1
ID_06208,106年1月,士林區,不明,不明,20-未滿40歲,2,不明,2
ID_06209,106年1月,士林區,不明,不明,20-未滿40歲,2,其他家虐,6
ID_06210,106年1月,士林區,不明,不明,20-未滿40歲,2,婚姻暴力,9
ID_06211,106年1月,士林區,不明,不明,20-未滿40歲,1,其他家虐,1
ID_06212,106年1月,士林區,不明,不明,20-未滿40歲,1,婚姻暴力,5
ID_06213,106年1月,士林區,不明,不明,40-未滿65歲,2,不明,1
ID_06214,106年1月,士林區,不明,不明,40-未滿65歲,2,其他家虐,4
ID_06215,106年1月,士林區,不明,不明,40-未滿65歲,2,婚姻暴力,7
ID_06216,106年1月,士林區,不明,不明,40-未滿65歲, ,其他家虐,1
ID_06217,106年1月,士林區,不明,不明,40-未滿65歲,1,其他家虐,4
ID_06218,106年1月,士林區,不明,不明,40-未滿65歲,1,非保護性案件,2
ID_06219,106年1月,士林區,不明,不明,40-未滿65歲,1,婚姻暴力,5
ID_06220,106年1月,士林區,不明,不明,65歲以上,2,老人虐待,1
ID_06221,106年1月,士林區,不明,不明,65歲以上,2,婚姻暴力,2
ID_06222,106年1月,士林區,不明,不明,65歲以上,1,老人虐待,1
ID_06223,106年1月,士林區,不明,不明,65歲以上,1,其他家虐,1
ID_06224,106年1月,士林區,不明,不明,65歲以上,1,婚姻暴力,2
ID_06225,106年1月,士林區,不明,不明,6-未滿12歲,2,兒少保護,2
ID_06226,106年1月,士林區,不明,不明,6-未滿12歲,2,非保護性案件,1
ID_06227,106年1月,士林區,不明,不明,6-未滿12歲,1,兒少保護,4
ID_06228,106年1月,士林區,天玉里,63000110041,40-未滿65歲,2,其他家虐,1
ID_06229,106年1月,士林區,天玉里,63000110041,40-未滿65歲,2,婚姻暴力,1
ID_06230,106年1月,士林區,天玉里,63000110041,65歲以上,2,老人虐待,1
ID_06231,106年1月,士林區,天和里,63000110039,20-未滿40歲,2,其他家虐,1
ID_06232,106年1月,士林區,天祿里,63000110037,20-未滿40歲,2,非保護性案件,1
ID_06233,106年1月,士林區,天福里,63000110036,40-未滿65歲,2,其他家虐,1
ID_06234,106年1月,士林區,天福里,63000110036,40-未滿65歲,1,其他家虐,1
ID_06235,106年1月,士林區,名山里,63000110026,40-未滿65歲,2,其他家虐,1
ID_06236,106年1月,士林區,百齡里,63000110011,20-未滿40歲,1,其他家虐,1
ID_06237,106年1月,士林區,百齡里,63000110011,40-未滿65歲,2,婚姻暴力,1
ID_06238,106年1月,士林區,東山里,63000110032,20-未滿40歲,2,其他家虐,1
ID_06239,106年1月,士林區,東山里,63000110032,40-未滿65歲,2,其他家虐,1
ID_06240,106年1月,士林區,芝山里,63000110031,40-未滿65歲,2,其他家虐,2
ID_06241,106年1月,士林區,芝山里,63000110031,40-未滿65歲,2,婚姻暴力,1
ID_06242,106年1月,士林區,芝山里,63000110031,40-未滿65歲,1,其他家虐,1
ID_06243,106年1月,士林區,芝山里,63000110031,65歲以上,2,老人虐待,1
ID_06244,106年1月,士林區,後港里,63000110008,20-未滿40歲,2,其他家虐,1
ID_06245,106年1月,士林區,後港里,63000110008,40-未滿65歲,2,其他家虐,1
ID_06246,106年1月,士林區,葫蘆里,63000110017,20-未滿40歲,1,婚姻暴力,1
ID_06247,106年1月,士林區,葫蘆里,63000110017,40-未滿65歲,2,其他家虐,1
ID_06248,106年1月,士林區,葫蘆里,63000110017,40-未滿65歲,1,其他家虐,1
ID_06249,106年1月,士林區,福中里,63000110009,40-未滿65歲,2,其他家虐,1
ID_06250,106年1月,士林區,福佳里,63000110007,20-未滿40歲,2,婚姻暴力,1
ID_06251,106年1月,士林區,福佳里,63000110007,40-未滿65歲,2,婚姻暴力,1
ID_06252,106年1月,士林區,福林里,63000110003,20-未滿40歲,1,其他家虐,1
ID_06253,106年1月,士林區,福林里,63000110003,40-未滿65歲,1,其他家虐,1
ID_06254,106年1月,士林區,福華里,63000110013,20-未滿40歲,2,婚姻暴力,1
ID_06255,106年1月,士林區,福華里,63000110013,65歲以上,1,老人虐待,1
ID_06256,106年1月,士林區,舊佳里,63000110006,20-未滿40歲,2,其他家虐,1
ID_06257,106年1月,士林區,蘭雅里,63000110034,65歲以上,2,婚姻暴力,1
ID_06258,106年1月,大同區,不明,不明,12-未滿18歲, ,兒少保護,1
ID_06259,106年1月,大同區,不明,不明,12-未滿18歲,1,不明,1
ID_06260,106年1月,大同區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_06261,106年1月,大同區,不明,不明,20-未滿40歲,2,婚姻暴力,10
ID_06262,106年1月,大同區,不明,不明,20-未滿40歲,1,其他家虐,1
ID_06263,106年1月,大同區,不明,不明,20-未滿40歲,1,婚姻暴力,1
ID_06264,106年1月,大同區,不明,不明,40-未滿65歲,2,其他家虐,2
ID_06265,106年1月,大同區,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_06266,106年1月,大同區,不明,不明,40-未滿65歲,2,婚姻暴力,1
ID_06267,106年1月,大同區,不明,不明,40-未滿65歲,1,其他家虐,4
ID_06268,106年1月,大同區,不明,不明,40-未滿65歲,1,非保護性案件,1
ID_06269,106年1月,大同區,不明,不明,40-未滿65歲,1,婚姻暴力,1
ID_06270,106年1月,大同區,不明,不明,65歲以上,2,老人虐待,1
ID_06271,106年1月,大同區,不明,不明,65歲以上,2,非保護性案件,1
ID_06272,106年1月,大同區,不明,不明,6-未滿12歲,2,非保護性案件,1
ID_06273,106年1月,大同區,不明,不明,6-未滿12歲,1,兒少保護,1
ID_06274,106年1月,大同區,不明,不明,未滿6歲,2,非保護性案件,1
ID_06275,106年1月,大同區,不明,不明,未滿6歲,1,非保護性案件,1
ID_06276,106年1月,大同區,民權里,63000060013,20-未滿40歲,2,婚姻暴力,1
ID_06277,106年1月,大同區,永樂里,63000060005,40-未滿65歲,2,婚姻暴力,1
ID_06278,106年1月,大同區,光能里,63000060008,65歲以上,2,老人虐待,1
ID_06279,106年1月,大同區,至聖里,63000060022,20-未滿40歲,2,婚姻暴力,2
ID_06280,106年1月,大同區,至聖里,63000060022,20-未滿40歲,1,其他家虐,1
ID_06281,106年1月,大同區,至聖里,63000060022,20-未滿40歲,1,婚姻暴力,1
ID_06282,106年1月,大同區,延平里,63000060010,40-未滿65歲,2,其他家虐,1
ID_06283,106年1月,大同區,保安里,63000060026,40-未滿65歲,2,其他家虐,1
ID_06284,106年1月,大同區,南芳里,63000060012,20-未滿40歲,2,婚姻暴力,1
ID_06285,106年1月,大同區,建功里,63000060003,40-未滿65歲,2,其他家虐,1
ID_06286,106年1月,大同區,建明里,63000060002,65歲以上,2,婚姻暴力,1
ID_06287,106年1月,大同區,建明里,63000060002,65歲以上,1,婚姻暴力,1
ID_06288,106年1月,大同區,星明里,63000060007,40-未滿65歲,2,婚姻暴力,1
ID_06289,106年1月,大同區,星明里,63000060007,40-未滿65歲,1,婚姻暴力,1
ID_06290,106年1月,大同區,國慶里,63000060018,40-未滿65歲,2,其他家虐,1
ID_06291,106年1月,大同區,朝陽里,63000060006,40-未滿65歲,1,婚姻暴力,1
ID_06292,106年1月,大同區,鄰江里,63000060021,40-未滿65歲,2,婚姻暴力,1
ID_06293,106年1月,大同區,雙連里,63000060011,20-未滿40歲,2,婚姻暴力,1
ID_06294,106年1月,大安區,不明,不明,12-未滿18歲,2,兒少保護,1
ID_06295,106年1月,大安區,不明,不明,12-未滿18歲,2,其他家虐,3
ID_06296,106年1月,大安區,不明,不明,12-未滿18歲,1,不明,3
ID_06297,106年1月,大安區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_06298,106年1月,大安區,不明,不明,18-未滿20歲,2,不明,1
ID_06299,106年1月,大安區,不明,不明,18-未滿20歲,2,其他家虐,1
ID_06300,106年1月,大安區,不明,不明,20-未滿40歲,2,不明,1
ID_06301,106年1月,大安區,不明,不明,20-未滿40歲,2,其他家虐,5
ID_06302,106年1月,大安區,不明,不明,20-未滿40歲,2,婚姻暴力,3
ID_06303,106年1月,大安區,不明,不明,20-未滿40歲,1,其他家虐,2
ID_06304,106年1月,大安區,不明,不明,40-未滿65歲,2,其他家虐,7
ID_06305,106年1月,大安區,不明,不明,40-未滿65歲,2,非保護性案件,1
